#Standard Solar Model AGS05
#
#Serenelli et al. 2009 - arxiv:0909.2668
#
#Columns in the Standard Model table (below) represent:
#
#1)  Mass fraction in units of the solar mass
#2)  Radius of the zone in units of one solar radius
#3)  Temperature in units of deg (K)
#4)  Density in units of g/cm^3
#5)  Pressure in units of dyn/cm^2
#6)  Luminosity fraction in units of the solar luminosity
#7-35) Mass fractions of hydrogen, He4, He3, etc.
#
#(t1,f9.7,tr2,f7.5,tr2,3(e9.3,tr2),3(f7.5,tr2),27(e9.3,tr1))
#
# Lsun= 3.8418E+33
# Rsun= 6.9598E+10
#
#The Table begins here.
#
#
##  Mass     Radius     Temp      Rho       Pres       Lumi      H1       He4      He3       C12       C13       N14        N15      O16       O17       O18        Ne        Na       Mg         Al        Si         P       S         Cl        Ar        K         Ca        Sc         Ti        V         Cr        Mn        Fe        Co        Ni  
0.0000004  0.00150  1.546e+07  1.499e+02  2.329e+17  0.00000  0.36557  0.61949  8.865e-06 7.126e-06 1.620e-06 3.704e-03 2.851e-06 6.018e-03 3.699e-04 1.815e-05 1.225e-03 3.670e-05 7.059e-04 6.225e-05 7.791e-04 6.669e-06 3.973e-04 5.161e-06 4.710e-05 3.848e-06 6.699e-05 4.225e-08 3.185e-06 4.075e-07 1.901e-05 1.390e-05 1.349e-03 3.660e-06 7.792e-05 
0.0000009  0.00200  1.546e+07  1.499e+02  2.329e+17  0.00001  0.36561  0.61945  8.869e-06 7.128e-06 1.620e-06 3.705e-03 2.852e-06 6.021e-03 3.697e-04 1.816e-05 1.226e-03 3.672e-05 7.065e-04 6.230e-05 7.797e-04 6.674e-06 3.976e-04 5.165e-06 4.713e-05 3.851e-06 6.704e-05 4.229e-08 3.188e-06 4.078e-07 1.903e-05 1.391e-05 1.350e-03 3.662e-06 7.798e-05 
0.0000017  0.00250  1.546e+07  1.499e+02  2.328e+17  0.00001  0.36567  0.61938  8.874e-06 7.129e-06 1.621e-06 3.706e-03 2.853e-06 6.023e-03 3.695e-04 1.816e-05 1.227e-03 3.674e-05 7.068e-04 6.232e-05 7.800e-04 6.677e-06 3.978e-04 5.167e-06 4.715e-05 3.852e-06 6.706e-05 4.230e-08 3.189e-06 4.080e-07 1.903e-05 1.391e-05 1.351e-03 3.664e-06 7.801e-05 
0.0000029  0.00300  1.546e+07  1.499e+02  2.328e+17  0.00002  0.36575  0.61930  8.880e-06 7.129e-06 1.621e-06 3.706e-03 2.853e-06 6.024e-03 3.691e-04 1.817e-05 1.227e-03 3.675e-05 7.069e-04 6.234e-05 7.801e-04 6.678e-06 3.978e-04 5.168e-06 4.716e-05 3.853e-06 6.708e-05 4.231e-08 3.189e-06 4.081e-07 1.904e-05 1.392e-05 1.351e-03 3.665e-06 7.803e-05 
0.0000046  0.00350  1.546e+07  1.498e+02  2.327e+17  0.00004  0.36584  0.61921  8.888e-06 7.129e-06 1.621e-06 3.707e-03 2.854e-06 6.025e-03 3.686e-04 1.817e-05 1.227e-03 3.675e-05 7.070e-04 6.234e-05 7.802e-04 6.679e-06 3.979e-04 5.168e-06 4.716e-05 3.853e-06 6.708e-05 4.231e-08 3.190e-06 4.081e-07 1.904e-05 1.392e-05 1.351e-03 3.665e-06 7.803e-05 
0.0000068  0.00400  1.545e+07  1.498e+02  2.327e+17  0.00006  0.36595  0.61910  8.897e-06 7.128e-06 1.620e-06 3.707e-03 2.854e-06 6.026e-03 3.680e-04 1.817e-05 1.227e-03 3.675e-05 7.070e-04 6.234e-05 7.802e-04 6.679e-06 3.979e-04 5.169e-06 4.717e-05 3.854e-06 6.708e-05 4.232e-08 3.190e-06 4.081e-07 1.904e-05 1.392e-05 1.351e-03 3.665e-06 7.804e-05 
0.0000097  0.00450  1.545e+07  1.497e+02  2.326e+17  0.00008  0.36607  0.61898  8.907e-06 7.127e-06 1.620e-06 3.707e-03 2.854e-06 6.027e-03 3.673e-04 1.817e-05 1.227e-03 3.675e-05 7.070e-04 6.234e-05 7.802e-04 6.679e-06 3.979e-04 5.169e-06 4.717e-05 3.854e-06 6.709e-05 4.232e-08 3.190e-06 4.081e-07 1.904e-05 1.392e-05 1.351e-03 3.665e-06 7.804e-05 
0.0000133  0.00500  1.545e+07  1.497e+02  2.326e+17  0.00011  0.36621  0.61884  8.918e-06 7.126e-06 1.620e-06 3.707e-03 2.854e-06 6.028e-03 3.666e-04 1.817e-05 1.227e-03 3.675e-05 7.070e-04 6.234e-05 7.802e-04 6.679e-06 3.979e-04 5.169e-06 4.717e-05 3.854e-06 6.709e-05 4.232e-08 3.190e-06 4.081e-07 1.904e-05 1.392e-05 1.351e-03 3.665e-06 7.804e-05 
0.0000177  0.00550  1.545e+07  1.496e+02  2.325e+17  0.00015  0.36636  0.61869  8.930e-06 7.125e-06 1.620e-06 3.707e-03 2.854e-06 6.029e-03 3.658e-04 1.817e-05 1.227e-03 3.675e-05 7.070e-04 6.234e-05 7.802e-04 6.679e-06 3.979e-04 5.169e-06 4.717e-05 3.854e-06 6.709e-05 4.232e-08 3.190e-06 4.081e-07 1.904e-05 1.392e-05 1.351e-03 3.665e-06 7.804e-05 
0.0000230  0.00600  1.545e+07  1.496e+02  2.324e+17  0.00019  0.36653  0.61852  8.944e-06 7.123e-06 1.619e-06 3.707e-03 2.854e-06 6.029e-03 3.649e-04 1.817e-05 1.227e-03 3.675e-05 7.070e-04 6.234e-05 7.802e-04 6.679e-06 3.979e-04 5.169e-06 4.717e-05 3.854e-06 6.709e-05 4.232e-08 3.190e-06 4.081e-07 1.904e-05 1.392e-05 1.351e-03 3.665e-06 7.804e-05 
